texts,data_labels
[كلو كذبالسيد الي تطاوين مشا للمستوصف],0
[الطيارات الي جاي فرنسا اعملولها حل],0
[بربي الجالية التونسية اللي تو هبط عليهم حبهم لتونس قدر ربي احترم القانون و التزم بالحجر الصحي راو مصلحتك و مصلحة غيرك علاش هيكا راو تونس تغرق شبر ماء بالك وباء كيما هكا و عدنا برشا عباد كبار السن و مناعتهم ضعيفة حط روحك بلاصتهم],0
[بؤرة تونس أوروبا الي الطيارات ماشية جاية إيطاليا و فرنسا و زيد التوانسة الي يروحو ميلتزموش بالحجر الصحي],0
[بالجهل الي عايشين و الهمجية باش نوليو مش بؤرة برك!],0
[إستنى جمعة أخرى توا ترى البؤرة بالرسمي دام شعب جاهل و مستهتر],0
[موجودهفي البرلمانفيروسمودمر],0
[بؤرة أخرى نعرفها أني 😌],0
[موش كان القصرينراهو برشا توانسة جاو ايطاليا واسبانيا وفرنسا يحوسو بالهم يلزم نراقبوهم],0
[اتقو الله كيفاش تعليق صلاة الجماعة يصيبنا الا كتبه الله صلو محمد و يزي بلا خوف مخفتوش ربي و الكورونا خائفين ربي يسترنا و اكهو],0
[احكيو دروس الخصوصية مزالو يقريو الاساذة الدار وهذا عدوى والله وخطر صافي ولادنا وخاصة جماعة الباك بربي خطر صافي ولادنا وآلله],0
[كفاه نحبسو صلاة جمعة مستحيل وقت رسول صلى الله وسلم ووقت الحرب وصلاو بالتقصير],0
[والمواطن خايف يرعش كرشو يتهافت ويلهف يوجد المحلات التجاريه أش كون إلي باش إوعيه والدوله تقلك الإحتياط فيروس كرونه],0
[هه وين ضرب عنا المرض باش يسكرو الحدود 🤣🤣 دوحي مباركة دوحي],0
[و سكروا محلات ليلية تو يرحمنا ربي],0
[تخليش ربع ساعة دولة أوروبية حد ذاته تصرف عشوائي والأيام بيننا],0
[مع شيء],0
[ضد إلغاء صلات الجمعة و الصلوات الخمسة الجمع],0
[شبيكم مسكرتوش لمعامل],0
[غلق الحدود البحرية موش صحيح],0
[اساس الكورونا تصبح راقدة الصباح تقوم 16h تفطر و تعمل قهوة🤔],0
[اخواني وأخوتي لماذا تخافو كورونا كورونا كيخافو منا اليهد والناسرى المسليمين نداء انزله الله الكوفار],0
[ماهاش رحلة واحدة فرنسا],0
[الوافدين برا أيضا مجبرون الحجر الصحي؟؟],0
[دنيا مدعوكة وهي بعثتلي حبي آش لابس طو😵😒],0
[والله برشا حوايج😅😂✌️],0
[لقد اشترتم الكورونا بايديكم ان اوقفتم الرحلات البلدان المضرور صار فعلتم شيء ترون عقاب الله بإذن الله تعالى والقدرة تسببا اي شيء وفي اي ضرر ببيوت الله],0
[التونسي مشكلتو كرشو موش مشكلتو كرونا],0
[حسبنا الله ونعم الوكيل تعمد غلق المساجد تغلق اول خلقت والتنطضرو حكم الله فعلتم بالمسلمين بلاد الاسلام المزيفة],0
[لاحول قوة بالله ولله العلي العظيم اشتريتم المرض بأيديكم والان تشترون جهنم بايدكم والسلام عليكم],0
[ياخي، فيلم رعب راهو المرض جند جنود الله منضنش بش يخاف منو مسلم لاهدرجة ارفعو شويا معنويات اعلاه متحكيوش انو افريقيا اقل نسبة مرضى ولنو ترامب اعلن التوصل للقاح ملا وجوه نكد ناقصين احنا 😠😡],0
[شسمكم حكومة شي الصلاة الخمس و صلاة الجماعة راهي الصلاة لراحمنا بيها ربي و ساترنا و حامينا بيها],0
[عالجهم اتعقدهمش توى يرتاحو والشدة ربي],0
[مرحبا بالكرونا لانخاف الا رب العباد],0
[هات الصحيح نسمة],0
[تم ارسال المعلومة باستحقاق😑blhi fhemna pff],0
[الفيسبوك شنعها],0
[انسمة سمعنا سمعنا و انت درج تهبط لخبر],0
[منحسك نسمة ملي رينا صفحتك رينا خير],0
[عقاب الله فساد وظلم دنيا الله قادر بجند صغير ان يزول الأرض ربنا رحيم دعاء واستغفار سبيل وحيد وتوبة الي الله يرفع الله عنا بلاء],0
[سرير لكل 250 الف مواطن وين باش ترقدو المرضى؟؟],0
[انتم تقبلو الرحلات لحد الان ربي يهديكم ارواحنا امانة ايديكم],0
[الروح فيهاش],0
[الحالة حرجة و مستقرة ],0
[ياخي زادو اليوم نورونا تو خلط وشكرا],0
[ماعندناش باش نقاومو احنا],0
[سكرو الحدود يهديكم الله],0
[سكرو الحدود ربي يهديكم],0
[وقفواوقفوالرحلاتيهديكمراناباشنمشوفيهاالناسمايمثلوشللحجرالذاتي],0
[ويخرجو],0
[ناري بلادي التطور والتقدم والله تونس نبكي بالدم وشوية],0
[يلزم نعملو رواحنا],0
[الدولة تكذب علينا],0
[المخالطيين!!],0
[يسلم قرايت بنتي😒],0
[شبيها ترعشمخيب وجهك],0
[ربي يهدي الي روحو وجابو معاهم المرض],0
[دروس الخصوصية مزالو يقريو الاساذة الدار وهذا عدوى والله وخطر صافي ولادنا وخاصة جماعة الباك],0
[بالله جيبو شكون يعرف يتكلم مرزن عصها البهيمة],0
[طالما سمحتو بالعودة الى تونس تم تجاوز للحجر الصحي ، تنتظرون منهم الالتزام بالحجر الصحي و انتم سمحتم بالعودة و خرقه البداية ، تونس لديها اي قدرة لمجابهة الوباء و الوطنية تفرض علي خارج البلد و متواجدين البلدان الموبوئة الالتزام و الجلوس اماكنهم],0
[لخراه],0
[سكرو],0
[مستقرة بإحراج],0
[مطاطين 😢],0
[مطاطين],0
[حرجة و استقرار؟؟!!],0
[خسارة ظني فيك عبدالسلام ],0
[لازم الاسواق الكل],0
[منير اللومي مسكر الاسواق و مخلي العروسات قالك عادي],0
[بيتكلم ايه],0
[يزيي],0
[بربي احشمو شوية والله لاكم تعملو شي],0
[كناكدب],0
[سوفولونا حل لمشروع الكوفيد ١٩ و شي تو يتحل بطبيعتوا فما حاجة عندعا اولويات],0
[كان نظف روحو شوية كان احسن ليه],0
[بربي خبي وجهك شوياراك كثرت],0
[يزي واعر],0
[ملا طيب جعبة],0
[سفير فرنسا بتونس يتحدث بخصوص إجلاء رعايا بلاده (فيديو)],0
[كان تقلب وجهك انت خير],0
[وانت فاش قاعد تعمل],0
[روحة بلا رجعة ليكم الكل],0
[إذهب وهف وللهم],0
[جبتولنا المرض],0
[كان سهل ربي إجلي روحك معاهم],0
[هز خراك علينا],0
[انت معاهم ],0
